"Site_ID","Site_Name","Latitude","Longitude","Elevation","Sample_ID","Type","Start_Date","Start_Time_Zone","Collection_Date","Collection_Time_Zone","Phase","Depth_meters","Sample_Comments","d2H","d18O","D17O","d2H_Analytical_SD","d18O_Analytical_SD","D17O_Analytical_SD","WI_Analysis_Source","Project_ID","Bout","Species","Depth"
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"21-267_UNDE3-deep-3","Soil","",NA,"2020-10-15",6,NA,0.45,"",-59.0271599824,-8.1438155916,NA,0.404763357477777,0.0464629597840825,NA,"SPATIAL",384,"UNDE3",NA,"40+ cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"22-032_OSBS2-010-1","Soil","",NA,"2020-10-14",5,NA,0.05,"no depth info given",-5.6361003915,-0.2517980351,NA,0.520513160833381,0.0615398700841609,NA,"SPATIAL",384,"OSBS2",NA,"0-10 cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"22-032_OSBS2-010-2","Soil","",NA,"2020-10-14",5,NA,0.05,"no depth info given",-6.6727171872,-1.1136065253,NA,0.498303789150016,0.0612990872099644,NA,"SPATIAL",384,"OSBS2",NA,"0-10 cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"22-032_OSBS2-1020-1","Soil","",NA,"2020-10-14",5,NA,0.15,"no depth info given",-6.2004029745,-1.5623020498,NA,0.51032710761069,0.0561367473106232,NA,"SPATIAL",384,"OSBS2",NA,"10-20 cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"22-032_OSBS2-1020-2","Soil","",NA,"2020-10-14",5,NA,0.15,"no depth info given",-7.279155345,-1.683307507,NA,0.49387675175406,0.0557027324429101,NA,"SPATIAL",384,"OSBS2",NA,"10-20 cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"22-032_OSBS2-2030-1","Soil","",NA,"2020-10-14",5,NA,0.25,"no depth info given",-5.5178201625,-1.6248739347,NA,0.509531368233115,0.0559450653647205,NA,"SPATIAL",384,"OSBS2",NA,"20-40 cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"22-032_OSBS2-2030-2","Soil","",NA,"2020-10-14",5,NA,0.25,"no depth info given",-8.0099228848,-1.196065539,NA,0.490543261878422,0.0578504932293748,NA,"SPATIAL",384,"OSBS2",NA,"20-40 cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"22-032_OSBS2-3040-1","Soil","",NA,"2020-10-14",5,NA,0.35,"no depth info given",-5.8219058509,-1.3063112767,NA,0.504313559486434,0.0585166786461008,NA,"SPATIAL",384,"OSBS2",NA,"20-40 cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"22-032_OSBS2-3040-2","Soil","",NA,"2020-10-14",5,NA,0.35,"no depth info given",-8.8282941572,-2.2034757052,NA,0.495116119332664,0.0561601631271378,NA,"SPATIAL",384,"OSBS2",NA,"20-40 cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"22-032_OSBS2-deep-1","Soil","",NA,"2020-10-14",5,NA,0.5,"no depth info given",-12.3117712155,-2.0916186462,NA,0.479216821144479,0.0562416731970114,NA,"SPATIAL",384,"OSBS2",NA,"40+ cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"22-032_OSBS2-deep-2","Soil","",NA,"2020-10-14",5,NA,0.5,"no depth info given",-9.9411148425,-2.1867221803,NA,0.490654790998511,0.0562205045799317,NA,"SPATIAL",384,"OSBS2",NA,"40+ cm"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"22-034_WREF2-010-1","Soil","",NA,"2020-10-20",7,NA,0.05,"0.0-0.10",-59.6313290757,-6.1218522383,NA,0.39688787202615,0.0459410600075049,NA,"SPATIAL",384,"WREF2",NA,"0-10 cm"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"22-034_WREF2-010-2","Soil","",NA,"2020-10-20",7,NA,0.05,"0.0-0.10",-48.6196464289,-5.9457378783,NA,0.419792890328676,0.0460506733556391,NA,"SPATIAL",384,"WREF2",NA,"0-10 cm"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"22-034_WREF2-010-3","Soil","",NA,"2020-10-20",7,NA,0.05,"0.0-0.10",-53.1001917032,-6.2712717662,NA,0.410721988086146,0.049659075237395,NA,"SPATIAL",384,"WREF2",NA,"0-10 cm"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"22-034_WREF2-1020-1","Soil","",NA,"2020-10-20",7,NA,0.15,"0.10-0.20",-66.8347852751,-7.4050503375,NA,0.404729072257817,0.0466494149790186,NA,"SPATIAL",384,"WREF2",NA,"10-20 cm"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"22-034_WREF2-1020-2","Soil","",NA,"2020-10-20",7,NA,0.15,"0.10-0.20",-54.9061039845,-6.5582700954,NA,0.439308692123242,0.0466980743644313,NA,"SPATIAL",384,"WREF2",NA,"10-20 cm"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"22-034_WREF2-1020-3","Soil","",NA,"2020-10-20",7,NA,0.15,"0.10-0.20",-57.7170755273,-6.7367706953,NA,0.447360313666583,0.056556203116557,NA,"SPATIAL",384,"WREF2",NA,"10-20 cm"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"22-034_WREF2-2030-1","Soil","",NA,"2020-10-20",7,NA,0.25,"0.20-0.30",-67.6068997564,-8.0243804091,NA,0.404237704213085,0.0458286159585354,NA,"SPATIAL",384,"WREF2",NA,"20-40 cm"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"22-034_WREF2-2030-2","Soil","",NA,"2020-10-20",7,NA,0.25,"0.20-0.30",-55.8332595251,-7.2453990273,NA,0.414210959244631,0.0439103645461862,NA,"SPATIAL",384,"WREF2",NA,"20-40 cm"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"22-034_WREF2-2030-3","Soil","",NA,"2020-10-20",7,NA,0.25,"0.20-0.30; void encountered",-58.3280877555,-7.0360025496,NA,0.401656508510719,0.04469787948396,NA,"SPATIAL",384,"WREF2",NA,"20-40 cm"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"22-034_WREF2-3040-1","Soil","",NA,"2020-10-20",7,NA,0.35,"0.30-0.40",-61.6463396325,-7.5616945709,NA,0.402663945246821,0.0443137282478238,NA,"SPATIAL",384,"WREF2",NA,"20-40 cm"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"22-034_WREF2-3040-2","Soil","",NA,"2020-10-20",7,NA,0.35,"0.30-0.40",-55.5653866661,-7.1400041418,NA,0.417765070973014,0.0506494645638699,NA,"SPATIAL",384,"WREF2",NA,"20-40 cm"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"22-034_WREF2-3040-3","Soil","",NA,"2020-10-20",7,NA,0.35,"0.30-0.40",-60.8565686159,-7.1720802397,NA,0.40759826842586,0.0475009326193633,NA,"SPATIAL",384,"WREF2",NA,"20-40 cm"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"22-034_WREF2-deep-1","Soil","",NA,"2020-10-20",7,NA,0.45,"0.40-0.50",-55.9418571908,-6.8721970618,NA,0.398961932892996,0.0460983301488631,NA,"SPATIAL",384,"WREF2",NA,"40+ cm"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"22-034_WREF2-deep-2","Soil","",NA,"2020-10-20",7,NA,0.45,"0.40-0.50",-55.7657468781,-6.9299035625,NA,0.432139326041853,0.0526995950744562,NA,"SPATIAL",384,"WREF2",NA,"40+ cm"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"22-034_WREF2-deep-3","Soil","",NA,"2020-10-20",7,NA,0.45,"0.40-0.50",-60.9344476153,-7.2178289204,NA,0.409579715884678,0.047549286162624,NA,"SPATIAL",384,"WREF2",NA,"40+ cm"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"22-035_HARV3-010-1","Soil","",NA,"2020-10-20",5,NA,0.05,"",-46.7505572066,-6.497801544,NA,0.441499378545122,0.0533825397045752,NA,"SPATIAL",384,"HARV3",NA,"0-10 cm"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"22-035_HARV3-010-2","Soil","",NA,"2020-10-20",5,NA,0.05,"",-49.429274966,-5.8089813182,NA,0.405566515267016,0.0470554123575015,NA,"SPATIAL",384,"HARV3",NA,"0-10 cm"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"22-035_HARV3-010-3","Soil","",NA,"2020-10-20",5,NA,0.05,"",-65.7970808552,-9.2029311405,NA,0.396521703898848,0.0443124431537502,NA,"SPATIAL",384,"HARV3",NA,"0-10 cm"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"22-035_HARV3-1020-1","Soil","",NA,"2020-10-20",5,NA,0.15,"",-46.6462178928,-6.7977766713,NA,0.436442807041348,0.0504744524624619,NA,"SPATIAL",384,"HARV3",NA,"10-20 cm"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"22-035_HARV3-1020-2","Soil","",NA,"2020-10-20",5,NA,0.15,"",-42.785309063,-6.3172615929,NA,0.467110220399084,0.0454095635007432,NA,"SPATIAL",384,"HARV3",NA,"10-20 cm"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"22-035_HARV3-1020-3","Soil","",NA,"2020-10-20",5,NA,0.15,"",-45.756734392,-6.7605119215,NA,0.430658646137926,0.0481393494436531,NA,"SPATIAL",384,"HARV3",NA,"10-20 cm"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"22-035_HARV3-2030-1","Soil","",NA,"2020-10-20",5,NA,0.25,"",-48.279965042,-6.9696352586,NA,0.405705496348259,0.0510769490048695,NA,"SPATIAL",384,"HARV3",NA,"20-40 cm"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"22-035_HARV3-2030-2","Soil","",NA,"2020-10-20",5,NA,0.25,"",-42.8623471849,-6.4550660843,NA,0.423646141177155,0.0437604484172033,NA,"SPATIAL",384,"HARV3",NA,"20-40 cm"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"22-035_HARV3-2030-3","Soil","",NA,"2020-10-20",5,NA,0.25,"",-48.1243485617,-6.8086791766,NA,0.428071485661235,0.0427341698858901,NA,"SPATIAL",384,"HARV3",NA,"20-40 cm"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"22-035_HARV3-3040-1","Soil","",NA,"2020-10-20",5,NA,0.35,"",-47.8698087687,-6.9637925899,NA,0.490721839380555,0.0570044555431058,NA,"SPATIAL",384,"HARV3",NA,"20-40 cm"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"22-035_HARV3-3040-2","Soil","",NA,"2020-10-20",5,NA,0.35,"",-46.5960850636,-7.1647964314,NA,0.414293811467457,0.0435459407856989,NA,"SPATIAL",384,"HARV3",NA,"20-40 cm"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"22-035_HARV3-3040-3","Soil","",NA,"2020-10-20",5,NA,0.35,"",-46.7306164399,-7.0625044843,NA,0.413996310920351,0.0451230114269602,NA,"SPATIAL",384,"HARV3",NA,"20-40 cm"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"22-035_HARV3-deep-1","Soil","",NA,"2020-10-20",5,NA,0.5,"",-49.7812662442,-7.7093315105,NA,0.403074179057437,0.0441400828908909,NA,"SPATIAL",384,"HARV3",NA,"40+ cm"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"22-035_HARV3-deep-2","Soil","",NA,"2020-10-20",5,NA,0.5,"",-48.1004644642,-7.3634742123,NA,0.403862939249835,0.0434678292699953,NA,"SPATIAL",384,"HARV3",NA,"40+ cm"
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"22-035_HARV3-deep-3","Soil","",NA,"2020-10-20",5,NA,0.5,"",-49.5556542248,-7.3594875599,NA,0.408975071538201,0.0427609070708749,NA,"SPATIAL",384,"HARV3",NA,"40+ cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"22-041_OSBS3-010-1","Soil","",NA,"2020-11-19",5,NA,0.03,"taken under A. beyrichiana covering",-32.5893203973,-2.7236635058,NA,0.416376895309354,0.0582731592941666,NA,"SPATIAL",384,"OSBS3",NA,"0-10 cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"22-041_OSBS3-010-2","Soil","",NA,"2020-11-19",5,NA,0.04,"taken under A. beyrichiana covering, Q. laevis around",-27.5763146152,-2.1690760526,NA,0.425614925658436,0.0568361845520658,NA,"SPATIAL",384,"OSBS3",NA,"0-10 cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"22-041_OSBS3-010-3","Soil","",NA,"2020-11-19",5,NA,0.04,"taken under A. beyrichiana covering and D. virginiana understory",-61.0012474314,-8.8862629117,NA,0.385679775033412,0.0435162774109977,NA,"SPATIAL",384,"OSBS3",NA,"0-10 cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"22-041_OSBS3-1020-1","Soil","",NA,"2020-11-19",5,NA,0.15,"taken under P. palustris open canopy",-40.2624482877,-5.5646321121,NA,0.39896548016315,0.0478078255033546,NA,"SPATIAL",384,"OSBS3",NA,"10-20 cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"22-041_OSBS3-1020-2","Soil","",NA,"2020-11-19",5,NA,0.15,"taken under open canopy, P. palustris around",-26.1796858869,-3.7073954017,NA,0.431202129392756,0.0534832878461627,NA,"SPATIAL",384,"OSBS3",NA,"10-20 cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"22-041_OSBS3-1020-3","Soil","",NA,"2020-11-19",5,NA,0.15,"taken under Q. germinata, Q. laevis, and P. palustris canopy",-27.5058708121,-3.7154065811,NA,0.428428246812048,0.0540579878063384,NA,"SPATIAL",384,"OSBS3",NA,"10-20 cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"22-041_OSBS3-2030-1","Soil","",NA,"2020-11-19",5,NA,0.25,"no depth info given",-36.1458070899,-5.1657346122,NA,0.427462023238234,0.0501206262240251,NA,"SPATIAL",384,"OSBS3",NA,"20-40 cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"22-041_OSBS3-2030-2","Soil","",NA,"2020-11-19",5,NA,0.25,"no depth info given",-20.2557301722,-3.2434212303,NA,0.451633127547379,0.0534848903336753,NA,"SPATIAL",384,"OSBS3",NA,"20-40 cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"22-041_OSBS3-2030-3","Soil","",NA,"2020-11-19",5,NA,0.25,"somewhat shaded",-19.8065082989,-3.2708660361,NA,0.446631985565336,0.0538321769466076,NA,"SPATIAL",384,"OSBS3",NA,"20-40 cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"22-041_OSBS3-3040-1","Soil","",NA,"2020-11-19",5,NA,0.35,"no depth info given",-32.2938329475,-4.7110477004,NA,0.454137751416888,0.0610885929114225,NA,"SPATIAL",384,"OSBS3",NA,"20-40 cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"22-041_OSBS3-3040-2","Soil","",NA,"2020-11-19",5,NA,0.35,"no depth info given",-19.9825141892,-3.3334558498,NA,0.443454090846674,0.0526112397010937,NA,"SPATIAL",384,"OSBS3",NA,"20-40 cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"22-041_OSBS3-3040-3","Soil","",NA,"2020-11-19",5,NA,0.35,"no depth info given",-15.4159446855,-2.747128413,NA,0.461842949331833,0.0545150862075596,NA,"SPATIAL",384,"OSBS3",NA,"20-40 cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"22-041_OSBS3-deep-1","Soil","",NA,"2020-11-19",5,NA,0.85,"",-20.0480990458,-3.2581679112,NA,0.452300649930473,0.0528094892449901,NA,"SPATIAL",384,"OSBS3",NA,"40+ cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"22-041_OSBS3-deep-2","Soil","",NA,"2020-11-19",5,NA,0.85,"",-5.4770149361,-1.69802547,NA,0.514359755002313,0.0632732302803165,NA,"SPATIAL",384,"OSBS3",NA,"40+ cm"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"22-041_OSBS3-deep-3","Soil","",NA,"2020-11-19",5,NA,0.85,"",-5.7015726537,-1.692778932,NA,0.501080310523745,0.0632804164819691,NA,"SPATIAL",384,"OSBS3",NA,"40+ cm"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"22-042_WREF3-010-1","Soil","",NA,"2020-11-11",8,NA,0.05,"0.0-0.10",-63.5049219357,-8.4506877891,NA,0.395933900378768,0.0446212066347125,NA,"SPATIAL",384,"WREF3",NA,"0-10 cm"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"22-042_WREF3-010-2","Soil","",NA,"2020-11-11",8,NA,0.05,"0.0-0.10",-52.3467756852,-6.6310878944,NA,0.392786778330045,0.0489393491943946,NA,"SPATIAL",384,"WREF3",NA,"0-10 cm"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"22-042_WREF3-010-3","Soil","",NA,"2020-11-11",8,NA,0.05,"0.0-0.10",-57.2899641368,-6.9993921361,NA,0.455830326553368,0.0603678746553976,NA,"SPATIAL",384,"WREF3",NA,"0-10 cm"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"22-042_WREF3-1020-1","Soil","",NA,"2020-11-11",8,NA,0.15,"0.10-0.20",-59.6009559035,-7.4103605936,NA,0.387919899024715,0.044191009063249,NA,"SPATIAL",384,"WREF3",NA,"10-20 cm"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"22-042_WREF3-1020-2","Soil","",NA,"2020-11-11",8,NA,0.15,"0.10-0.20",-52.0014694093,-5.9398961391,NA,0.395798878023245,0.0519317211479354,NA,"SPATIAL",384,"WREF3",NA,"10-20 cm"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"22-042_WREF3-1020-3","Soil","",NA,"2020-11-11",8,NA,0.15,"0.10-0.20",-58.1022291475,-6.7570320229,NA,0.384024581030673,0.0485404962011456,NA,"SPATIAL",384,"WREF3",NA,"10-20 cm"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"22-042_WREF3-2030-1","Soil","",NA,"2020-11-11",8,NA,0.25,"0.20-0.30",-59.9402136294,-7.5922833836,NA,0.418028908178895,0.0523635477794347,NA,"SPATIAL",384,"WREF3",NA,"20-40 cm"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"22-042_WREF3-2030-2","Soil","",NA,"2020-11-11",8,NA,0.25,"0.20-0.30",-56.552631295,-6.2237397045,NA,0.40715863410173,0.0568172816126102,NA,"SPATIAL",384,"WREF3",NA,"20-40 cm"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"22-042_WREF3-2030-3","Soil","",NA,"2020-11-11",8,NA,0.25,"0.20-0.30",-58.4223043728,-7.0422741508,NA,0.391682704529508,0.0460595114447721,NA,"SPATIAL",384,"WREF3",NA,"20-40 cm"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"22-042_WREF3-3040-1","Soil","",NA,"2020-11-11",8,NA,0.35,"0.30-0.40",-48.8315186435,-6.1695221742,NA,0.45624676400315,0.0586568708395922,NA,"SPATIAL",384,"WREF3",NA,"20-40 cm"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"22-042_WREF3-3040-2","Soil","",NA,"2020-11-11",8,NA,0.35,"0.30-0.40",-56.9982639134,-6.8321928774,NA,0.398482106250914,0.0496111228469977,NA,"SPATIAL",384,"WREF3",NA,"20-40 cm"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"22-042_WREF3-3040-3","Soil","",NA,"2020-11-11",8,NA,0.35,"0.30-0.40",-59.1533917799,-7.2115522302,NA,0.39390974175146,0.0454079401408456,NA,"SPATIAL",384,"WREF3",NA,"20-40 cm"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"22-042_WREF3-deep-1","Soil","",NA,"2020-11-11",8,NA,0.45,"0.40-0.50",-48.088787771,-5.9265978793,NA,0.405683736774415,0.052127049276593,NA,"SPATIAL",384,"WREF3",NA,"40+ cm"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"22-042_WREF3-deep-2","Soil","",NA,"2020-11-11",8,NA,0.45,"0.40-0.50",-55.7427944672,-6.7039978712,NA,0.40824481667244,0.0495786722672967,NA,"SPATIAL",384,"WREF3",NA,"40+ cm"
"WREF_tower","Wind River Experimental Forest NEON",45.82049,-121.95191,351,"22-042_WREF3-deep-3","Soil","",NA,"2020-11-11",8,NA,0.45,"0.40-0.50",-57.9294115905,-7.2617438975,NA,0.411853654663243,0.0532752360530986,NA,"SPATIAL",384,"WREF3",NA,"40+ cm"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"22-155_YELL5-010-1","Soil","2021-08-24 00:00:00",NA,"2021-08-24",6,NA,0.05,"no depth info given",-104.853651312,-10.496691301,NA,0.481196256347796,0.0457018851422906,NA,"SPATIAL",384,"YELL5",NA,"0-10 cm"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"22-155_YELL5-010-2","Soil","2021-08-24 00:00:00",NA,"2021-08-24",6,NA,0.05,"no depth info given",-103.6589743926,-11.5401127714,NA,0.460518241382988,0.045211260560452,NA,"SPATIAL",384,"YELL5",NA,"0-10 cm"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"22-155_YELL5-010-3","Soil","2021-08-24 00:00:00",NA,"2021-08-24",6,NA,0.05,"no depth info given; deepest sample",-116.3084833876,-14.1586520755,NA,0.503833955460042,0.0467745044239157,NA,"SPATIAL",384,"YELL5",NA,"0-10 cm"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"22-155_YELL5-1020-1","Soil","2021-08-24 00:00:00",NA,"2021-08-24",6,NA,0.15,"no depth info given",-105.0271806351,-10.8632032578,NA,0.458135611508894,0.0409049567222929,NA,"SPATIAL",384,"YELL5",NA,"10-20 cm"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"22-155_YELL5-1020-2","Soil","2021-08-24 00:00:00",NA,"2021-08-24",6,NA,0.15,"no depth info given",-92.118073035,-9.4100259657,NA,0.429193311877434,0.0411750302344637,NA,"SPATIAL",384,"YELL5",NA,"10-20 cm"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"22-155_YELL5-1020-3","Soil","2021-08-24 00:00:00",NA,"2021-08-24",6,NA,0.15,"no depth info given; deepest sample",-106.4286619235,-12.4257717961,NA,0.483092710458494,0.0460073304848283,NA,"SPATIAL",384,"YELL5",NA,"10-20 cm"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"22-155_YELL5-2030-1","Soil","2021-08-24 00:00:00",NA,"2021-08-24",6,NA,0.25,"no depth info given; deepest sample",-123.5879955991,-14.0756472671,NA,0.524894726154216,0.047954632935221,NA,"SPATIAL",384,"YELL5",NA,"20-40 cm"
"YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"22-155_YELL5-2030-2","Soil","2021-08-24 00:00:00",NA,"2021-08-24",6,NA,0.25,"no depth info given; deepest sample",-113.4124669039,-13.7190968752,NA,0.490752771689567,0.0494947739673648,NA,"SPATIAL",384,"YELL5",NA,"20-40 cm"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"22-157_SCBI5-010-2","Soil","2021-08-30 00:00:00",NA,"2021-08-30",4,NA,0.05,"",-26.8942007508,-3.9133209762,NA,0.450872945520789,0.0552730909972243,NA,"SPATIAL",384,"SCBI5",NA,"0-10 cm"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"22-157_SCBI5-1020-2","Soil","2021-08-30 00:00:00",NA,"2021-08-30",4,NA,0.15,"",-24.6394531036,-3.8364312915,NA,0.463350288432055,0.0605606823184011,NA,"SPATIAL",384,"SCBI5",NA,"10-20 cm"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"22-157_SCBI5-1020-3","Soil","2021-08-30 00:00:00",NA,"2021-08-30",4,NA,0.15,"",-33.1622254265,-4.6552607707,NA,0.505604075058337,0.0590322990284536,NA,"SPATIAL",384,"SCBI5",NA,"10-20 cm"
"SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"22-157_SCBI5-2030-2","Soil","2021-08-30 00:00:00",NA,"2021-08-30",4,NA,0.25,"",-32.4862571793,-4.7958731202,NA,0.428111337130205,0.0530364046658924,NA,"SPATIAL",384,"SCBI5",NA,"20-40 cm"
